game_name,game_description_snippet,game_price,found_game_price,all_language_reviews_type,all_language_reviews_count,has_russian_reviews,all_russian_reviews_type,all_russian_reviews_count,first_release_date,genres,total_rating,total_rating_count,popularity_igdb,reviews_score,russian_reviews_score,has_external_platform
Super Fancy Pants Adventure,Super Fancy Pants Adventure — это бешеное паркурное приключение с невероятно гладким передвижением по платформам и блестящим чернильным пером!,129.0,1.0,Очень положительные,1963.0,0.0,Отзывы отсутствуют,0.0,2017-09-20,"Platform, Adventure, Arcade",80.80993031783224,23.0,0.0,8.0,0.0,True
Coffee Talk Episode 2: Hibiscus & Butterfly,Смахните пыль с кофемашины и снова встречайте клиентов самой теплой улыбкой во втором эпизоде всеми любимого симулятора варки кофе и разговоров по душам Coffee Talk Episode 2: Hibiscus and Butterfly.,550.0,1.0,Крайне положительные,2376.0,0.0,Отзывы отсутствуют,0.0,2023-04-20,"Simulator, Adventure, Visual Novel",77.64311158846914,19.0,0.0,9.0,0.0,False
Hexcells Plus,"Hexcells Plus — это атмосферная логическая игра-головоломка для ПК, Mac и Linux.",125.0,1.0,Крайне положительные,2234.0,0.0,Отзывы отсутствуют,0.0,2013-12-09,"Puzzle, Strategy",71.5265832156039,29.0,4.7991364553e-05,9.0,0.0,False
Perfect Vermin,"Your task is simple, exterminate all vermin. The sledge hammer you have been provided is capable of destroying almost all office appliances and furniture that may be uncooperative. Your time is running out.",0.0,1.0,Очень положительные,3804.0,1.0,Очень положительные,244.0,2020-11-06,Adventure,76.6215220861645,27.0,0.0,8.0,8.0,True
Day D: Tower Rush,"Эй, вперед в прошлое! Узнай настоящую силу науки! Помоги Профессору и его верному спутнику справиться с ордами динозавров.",550.0,1.0,В основном положительные,201.0,0.0,Отзывы отсутствуют,0.0,2013-10-10,"Shooter, Puzzle, Real Time Strategy (RTS), Strategy",50.0,0.0,6.257102037e-06,7.0,0.0,False
Draw a Stickman: EPIC 2,"Imagination is the key, as you enter a magical storybook full of mystery and wonder, unusual creatures, and enigmatic puzzles! Create your own original Stickman and then watch it come to life in DRAW A STICKMAN: EPIC 2! Jump in to this action-packed adventure that allows for endless creativity!",175.0,1.0,Очень положительные,997.0,0.0,Отзывы отсутствуют,0.0,2015-07-09,"Puzzle, Role-playing (RPG), Adventure",79.96245457002973,7.0,2.4487693016e-05,8.0,0.0,False
Slipstream,"Arcade-style racing game inspired by the spirit of the early 90s, with drifting mechanics and exotic tracks.",385.0,1.0,Очень положительные,955.0,0.0,Отзывы отсутствуют,0.0,2018-05-21,"Racing, Arcade",68.25374490003978,14.0,0.0,8.0,0.0,True
Nexomon,"Catch, evolve and collect over 300 unique Nexomon! Assemble the ultimate Nexomon team to save your friends and save the world! Clash against legendary champions and become a hero in this epic journey!",259.0,1.0,Очень положительные,1707.0,0.0,Отзывы отсутствуют,0.0,2017-08-10,"Role-playing (RPG), Simulator, Strategy, Adventure",74.81530419939918,10.0,0.0,8.0,0.0,True
Halfway,"Halfway is a turn-based strategy RPG taking place a few hundred years into the future. Humanity has started colonising new worlds. Until now, they were alone ...",490.0,1.0,В основном положительные,882.0,0.0,Отзывы отсутствуют,0.0,2014-07-22,"Role-playing (RPG), Strategy, Turn-based strategy (TBS)",60.0,2.0,2.3465966078e-05,7.0,0.0,True
oO,"""oO"" is a hardcore minimal arcade game.",42.0,1.0,Очень положительные,836.0,0.0,Отзывы отсутствуют,0.0,2014-03-12,Arcade,80.0,3.0,9.378464163e-06,8.0,0.0,False
Fantasy Grounds Classic,"Virtual tabletop for pen & paper RPGs, supporting D&D 3.5E, 4E, 5E, Pathfinder, and more, with character creation, online gaming, and customization tools.",,0.0,В основном положительные,989.0,0.0,Отзывы отсутствуют,0.0,2014-05-09,"Role-playing (RPG), Strategy",60.0,2.0,1.0903200773e-05,7.0,0.0,False
Naval Warfare,"As Commander of a Naval Super-Destroyer, wage war in a military campaign of epic proportions in, under and above the surface!",42.0,1.0,Смешанные,187.0,0.0,Отзывы отсутствуют,0.0,2011-05-25,Shooter,50.0,2.0,1.7251997387e-05,5.0,0.0,False
Critical Mass,"Critical Mass — головоломка, которая переносит классическую схему «собери три в ряд» в мир 3D.",59.0,1.0,В основном положительные,288.0,0.0,Отзывы отсутствуют,0.0,2011-06-20,Puzzle,80.0,0.0,1.2471070728e-05,7.0,0.0,False
Nexus - The Jupiter Incident,Амбициозные мегакорпорации монополизируют покорение космоса. На краю Солнечной системы находка меняет технологический расклад и нарушает баланс. Так рождается новый конфликт: «The Jupiter Incident».,545.0,1.0,Очень положительные,959.0,0.0,Отзывы отсутствуют,0.0,2004-11-05,"Role-playing (RPG), Simulator, Strategy, Tactical",75.72199226091594,10.0,3.7036080539e-05,8.0,0.0,False
Data Hacker: Reboot,"Time, Space and Parallel Universes collapse and merge, tethered to threads of reality and sustained by a paradoxical power source. Nothing is impossible - it is time to become a Data Hacker.",42.0,1.0,Смешанные,125.0,0.0,Отзывы отсутствуют,0.0,2015-04-17,"Role-playing (RPG), Adventure",60.0,1.0,1.0176776923e-05,5.0,0.0,False
LOGistICAL,"ЛОГистИКА это стратегия-головоломка, в которой вам нужно доставлять грузы в различные города по всей стране для завершения их постройки. ЛОГистИКА это большая головоломка, а каждый город – маленький её кусочек.",249.0,1.0,Очень положительные,241.0,0.0,Отзывы отсутствуют,0.0,2017-02-15,"Puzzle, Strategy",60.0,1.0,7.796216427e-06,8.0,0.0,True
SwarmZ,"Face massive zombie swarms in this funny post-apocalyptic tactical sandbox! Do you know what it's like to be surrounded by 100,000 zombies? Well, you're about to find out!",133.0,1.0,Смешанные,387.0,0.0,Отзывы отсутствуют,0.0,2019-11-29,"Simulator, Strategy",50.0,0.0,0.0,5.0,0.0,False
Sonny,"Undead. Unstoppable. A challenging, turn-based indie sci-fi RPG that brings the beloved classic into the modern era with all new content and gameplay.",200.0,1.0,Смешанные,499.0,0.0,Отзывы отсутствуют,0.0,2017-01-12,"Point-and-click, Racing, Role-playing (RPG), Simulator, Sport, Strategy, Turn-based strategy (TBS), Adventure",50.0,4.0,0.0,5.0,0.0,True
The Islander,"The Islander – это фермерская игра, происходящая где-то на экзотических островах Полинезии. Рассадите овощей, ягод и деревьев, постройте загоны для скота, но не забывайте украшать все это различными декорациями.",82.0,1.0,Смешанные,395.0,0.0,Отзывы отсутствуют,0.0,2018-02-13,Simulator,70.0,0.0,0.0,5.0,0.0,False
Disoriented,A first-person puzzle game. Simply walk to the door.,125.0,1.0,Очень положительные,383.0,0.0,Отзывы отсутствуют,0.0,2016-11-21,"Platform, Puzzle",80.0,3.0,7.041037014e-06,8.0,0.0,False
Giana Sisters: Twisted Dreams - Rise of the Owlverlord,"Giana Sisters: Twisted Dreams — это динамичный платформер, который погрузит вас в самое сердце двух противоположных миров.",265.0,1.0,Очень положительные,336.0,0.0,Отзывы отсутствуют,0.0,2013-09-26,"Platform, Arcade",80.0,2.0,0.0,8.0,0.0,True
Iron Fisticle,"A modern take on the classic arcade arena shooter. Taking inspiration from an entire generation of action games, Iron Fisticle builds on classic titles like Gauntlet and Robotron while adding over 100 collectible items, an RPG style upgrade system and local multiplayer.",199.0,1.0,Очень положительные,349.0,0.0,Отзывы отсутствуют,0.0,2014-09-16,Shooter,80.0,2.0,4.0689207903e-05,8.0,0.0,False
Seraph,"Seraph is a skill-based, acrobatic shooter... without aiming! Take the role of an angel who's mastered the art of 'Gun Fu' as she blasts and cartwheels her way through hordes of twisted demons.",165.0,1.0,В основном положительные,371.0,0.0,Отзывы отсутствуют,0.0,2016-04-20,Shooter,78.66666666666666,5.0,2.0330226169e-05,7.0,0.0,False
Stay! Stay! Democratic People's Republic of Korea!,"Try and navigate your way through one of the world's most tightly controlled dictatorships, with two cute soldiers by your side. Avoid getting shot, executed, black-bagged, or tried for treason as you explore Pyongyang's most famous tourist attractions.",,0.0,Очень положительные,504.0,0.0,Отзывы отсутствуют,0.0,2017-05-11,"Role-playing (RPG), Adventure, Visual Novel",71.25,6.0,1.0903200773e-05,8.0,0.0,False
Lake of Voices,"A free horror Visual Novel about an ill-fated journey across Sinnlos, a lake where gruesome monsters lurk just beneath the surface. With times being so dire you'll need to decide what, and who, is going to be sacrificed. Anyone can be saved, but not everyone can be.",0.0,1.0,Крайне положительные,620.0,0.0,Отзывы отсутствуют,0.0,2018-08-28,Visual Novel,53.60971631902692,5.0,0.0,9.0,0.0,False
NeuroVoider,"NeuroVoider является twin-stick-шутером с элементами RPG и сеттингом в кибер-футуристическом мире о мозгах, палящих во все стороны, уничтожая злых роботов ядерными ракетными пусковыми установками.",399.0,1.0,В основном положительные,482.0,0.0,Отзывы отсутствуют,0.0,2016-08-31,"Shooter, Real Time Strategy (RTS), Role-playing (RPG), Arcade",79.41666666666666,8.0,7.1599906006e-05,7.0,0.0,True
TO THE TOP,"VR Platforming Game, that gives you the freedom to move across the environment with superhuman abilities. Conquer over 35 levels with new obstacles and challenges. Compete for the fastest times or explore the environment. Experience the freedom of movement.",,0.0,Очень положительные,700.0,0.0,Отзывы отсутствуют,0.0,2017-05-18,"Music, Platform, Racing",80.0,4.0,1.168713575e-05,8.0,0.0,False
Dungeon Rushers,"Тактическая пародийно-героическая ролевая игра, которая совмещает в себе геймплей исследования подземелий и пошаговые бои. Окунитесь в диковинный мир, соберите свою команду и создайте могущественное снаряжение для неё!",349.0,1.0,Смешанные,790.0,0.0,Отзывы отсутствуют,0.0,2016-09-06,"Fighting, Role-playing (RPG), Simulator, Strategy, Turn-based strategy (TBS), Tactical, Adventure",55.0,3.0,1.5592432854e-05,5.0,0.0,False
Oik 3,Casual physics puzzle.,42.0,1.0,Очень положительные,972.0,0.0,Отзывы отсутствуют,0.0,2017-10-19,UNDEFINED,60.0,0.0,0.0,8.0,0.0,True
Zup! Zero 2,Minimal physical puzzle with explosions,82.0,1.0,Очень положительные,1215.0,0.0,Отзывы отсутствуют,0.0,2018-09-11,Puzzle,70.0,3.0,0.0,8.0,0.0,False
Crystalline,"A choice-driven, fantasy adventure visual novel featuring full voice-over and an intricate relationship system!",,0.0,Очень положительные,1362.0,0.0,Отзывы отсутствуют,0.0,2017-07-26,"Role-playing (RPG), Simulator, Adventure, Visual Novel",80.0,4.0,9.3497086e-06,8.0,0.0,False
Freeways,You are a traffic engineer. Draw freeway interchanges. Optimize for efficency and avoid traffic jams!,200.0,1.0,Очень положительные,2068.0,0.0,Отзывы отсутствуют,0.0,2017-09-15,"Puzzle, Simulator",60.0,4.0,0.0,8.0,0.0,False
Marlow Briggs and the Mask of Death,"A new breed of WARRIOR returns, committed to destroying the enemies of FREEDOM When ONE angry man, has a world to protect - There is only ONE future – HIS OWN No-nonsense hero Marlow never shied away from danger or trouble. But now he faces his ULTIMATE challenge.",129.0,1.0,Очень положительные,1883.0,0.0,Отзывы отсутствуют,0.0,2013-09-20,"Puzzle, Adventure",71.13349260494574,18.0,6.8976125662e-05,8.0,0.0,True
Lup,"Lup is a 2D platformer with heart, throughout the game you'll have to overcome enemies and challenges using weapons and items.",42.0,1.0,Смешанные,103.0,0.0,Отзывы отсутствуют,0.0,2016-04-01,UNDEFINED,40.0,0.0,1.0960711901e-05,5.0,0.0,False
Carmageddon 2: Carpocalypse Now,Самая грязная игра в мире ВОЗВРАЩАЕТСЯ для еще одного кровавого заезда! Подготовьте ваши рули и колеса против 25 маняков на более 36 уровнях в вашем квесте к званию короля(или королевы!) резни и принцем (или принцессой!) нагромождения! Carmageddon 2 это смерть на дорогах.,,0.0,Очень положительные,553.0,0.0,Отзывы отсутствуют,0.0,1998-10-12,Racing,79.22597394527801,98.0,0.000104334038445,8.0,0.0,True
Take the Cake,"Take back Frank’s stolen cake from evil robots by navigating neon-lit worlds filled with puzzles, obstacles, and electronic music.",385.0,1.0,Положительные,30.0,0.0,Отзывы отсутствуют,0.0,2017-11-28,Adventure,45.0,1.0,0.0,6.0,0.0,False
Pembrey,"Two young film makers travel out deep into the Pembrey Forest in search for footage for their documentary. Record and document your findings and unravel the truth behind the famous ""Pembrey Forest"".",165.0,1.0,Смешанные,57.0,0.0,Отзывы отсутствуют,0.0,2017-09-25,"Role-playing (RPG), Adventure",50.0,1.0,0.0,5.0,0.0,False
Hydra Slayer,"You face a 9-headed hydra. Your sword cuts 5 heads in each swipe (never less), which kills a 5-headed hydra, but a larger one will regrow 2 heads after each swipe. Your scythe cuts exactly 7, but 10 grow back if the hydra lives. Can you kill the hydra? Or better to explore to find more arms first?",240.0,1.0,Положительные,43.0,0.0,Отзывы отсутствуют,0.0,2016-03-24,"Role-playing (RPG), Strategy",70.0,1.0,2.33742715e-06,6.0,0.0,False
Bad Hotel,IGF FINALIST 2013 BAFTA WINNER 2012 TIGA AWARD FINALIST 2012 1. Build Hotel. 2. Make Music. 3. Stop Tadstock. An insane hybrid of a tower defense game and a procedural music toy with tons of bullets (and healthy number of Wu-Tang references and credit crunch satire). The hit game for iOS now available on Windows and Mac!,99.0,1.0,В основном отрицательные,56.0,0.0,Отзывы отсутствуют,0.0,2012-08-14,"Real Time Strategy (RTS), Strategy, Arcade",40.0,3.0,1.1715891314e-05,3.0,0.0,False
Doodle Devil,"Раскрой свою темную сторону! Пока Doodle God создавал свою вселенную, Doodle Devil тоже не бездельничал. Затягивающий геймплей, который сделал хитом Doodle God, снова здесь – на этот раз с элементами черного юмора.",259.0,1.0,В основном положительные,116.0,0.0,Отзывы отсутствуют,0.0,2010-11-20,"Shooter, Puzzle, Simulator",39.64508754936085,15.0,2.7680944052e-05,7.0,0.0,True
CropDuster Supreme,Put your flatulent skills to the test in this fast-paced toot-shooting gas-passing masterpiece.,29.0,1.0,Очень положительные,165.0,0.0,Отзывы отсутствуют,0.0,2017-02-23,UNDEFINED,80.0,0.0,7.83934977e-07,8.0,0.0,True
Bridge Constructor Playground,"Bridge Constructor Playground offers people of all ages an introduction to the topic of “bridge building”. This game gives you the freedom to let your creative side run riot – nothing is impossible. Across 30 innovative levels you have to build bridges over deep valleys, canals or rivers.",385.0,1.0,В основном положительные,139.0,0.0,Отзывы отсутствуют,0.0,2012-12-20,"Puzzle, Role-playing (RPG), Simulator",55.0,3.0,2.8804305214e-05,7.0,0.0,True
Velocity®Ultra,"Velocity®Ultra is an award-winning top down shooter that puts you in control of the galaxy’s only Quarp Jet, an advanced spacecraft with the ability to teleport at will. Tasked with rescuing survivors from a collapsed black hole, you’ll need to use both firepower and quick-wits to catapult the Quarp Jet through 50 levels of sci-fi action.",,0.0,Очень положительные,134.0,0.0,Отзывы отсутствуют,0.0,2013-05-15,"Shooter, Puzzle",82.69929933858756,11.0,3.0429686296e-05,8.0,0.0,True
Star Explorers,"Planets, aliens, resources, upgrades, caves, mapping & documenting star systems ... seek a new home for the human race. An all-inclusive (admittedly janky) procedural space-sim made by solo developer Schmidt Workshops.",200.0,1.0,Очень положительные,240.0,0.0,Отзывы отсутствуют,0.0,2017-05-08,"Role-playing (RPG), Simulator, Adventure",50.0,2.0,7.026659230999999e-06,8.0,0.0,False
Fibbage XL,"NOTE: This game first appeared in The Jackbox Party Pack. It’s Fibbage XL – The Hilarious Bluffing Party Game in standalone form! Fool your friends with your lies, avoid theirs, and find the (usually outrageous) truth. “The mayor of Rabbit Hash, Kentucky is a ____.” Baby? Rabbit? Ham sandwich? Go!",385.0,1.0,Очень положительные,250.0,0.0,Отзывы отсутствуют,0.0,2016-03-24,"Puzzle, Strategy",76.67562149262103,8.0,2.417258426e-05,8.0,0.0,False
ITTA,"Проверьте предел своих возможностей в приключенческой игре ITTA с градом пуль и сериями боссов. Из дома эта девочка взяла только отцовский револьвер, а путь ей указывает странный призрачный кот. Ей предстоит с боем пройти невозможные испытания, чтобы найти ответы... и обрести покой.",550.0,1.0,Очень положительные,374.0,0.0,Отзывы отсутствуют,0.0,2020-04-22,"Shooter, Adventure",79.06833105002639,10.0,0.0,8.0,0.0,True
Frederic: Resurrection of Music Director's Cut,New version of cult game with new levels and exclusive Steam online multiplayer! Frederic Chopin – a long time deceased classical compositor – returns back from beyond the grave to fight intense musical duels. In his way stand some of the worlds greatest pop stars charmed with enormous profits that wild commercialization provides,,0.0,Очень положительные,246.0,0.0,Отзывы отсутствуют,0.0,2016-04-21,Music,70.0,1.0,1.3598870025e-05,8.0,0.0,False
Morkredd,"Morkredd — это напряженная игра с головоломками по законам физики для одного или двух игроков, в которой вас ждут замысловатые задания, непростой баланс света и тени, а также полный загадок темный мир.",710.0,1.0,В основном положительные,155.0,0.0,Отзывы отсутствуют,0.0,2020-12-11,Puzzle,70.44917479484101,8.0,0.0,7.0,0.0,True
Valnir Rok Survival RPG,"многопользовательская ролевая игра в жанре ""симулятора выживания"" в викингском сеттинге с заданиями, созданными популярным писателем Джайлсом Кристианом. Исследуйте огромный открытый мир, мастерите предметы, готовьте пищу, стройте здания и основывайте города кланов.",,0.0,Смешанные,697.0,0.0,Отзывы отсутствуют,0.0,2017-09-01,Role-playing (RPG),50.0,0.0,0.0,5.0,0.0,True
Gamecraft,"Make your own games in this powerful sandbox building engine. Vehicle simulators, first person shooters! No coding knowledge required, create games using blocks and then publish them online for others to play. BUILD IT, PLAY IT, SHARE IT!",,0.0,В основном положительные,851.0,0.0,Отзывы отсутствуют,0.0,2019-05-10,Simulator,61.66327145245234,4.0,0.0,7.0,0.0,True
One Night Stand,"После ночи веселья, моря выпивки и страсти вы просыпаетесь на следующее утро и видите рядом в постели совершенно незнакомого человека. Что вы будете делать?",170.0,1.0,Очень положительные,655.0,0.0,Отзывы отсутствуют,0.0,2016-10-20,"Point-and-click, Adventure, Visual Novel",69.87551616525259,13.0,3.3657120782999995e-05,8.0,0.0,False
Fireboy & Watergirl: Elements,Help Fireboy and Watergirl explore the 7 Elemental temples!,,0.0,Очень положительные,1027.0,0.0,Отзывы отсутствуют,0.0,2019-01-24,"Platform, Adventure",60.0,2.0,0.0,8.0,0.0,True
Spoiler Alert,Spoiler Alert is a video game that tests your platforming skills… in reverse. It’s a comedy platformer that you play backwards.,,0.0,В основном положительные,338.0,0.0,Отзывы отсутствуют,0.0,2014-06-30,"Platform, Puzzle, Adventure, Arcade",63.55837011472788,8.0,3.7533662324e-05,7.0,0.0,False
Vector,"Vector is an exciting, arcade-style game featuring you as the exceptional free runner who won’t be held down by the system. In this totalitarian world freedom and individually is nothing more than a distant dream. But the heart of a freerunner is strong, and so you break free.",99.0,1.0,Очень положительные,1120.0,0.0,Отзывы отсутствуют,0.0,2012-08-28,"Platform, Arcade",71.79132819879361,36.0,0.000114063754443,8.0,0.0,False
Ancient Cities,"Ancient Cities — это реалистичный симулятор строительства городов и выживания, действие которого происходит в захватывающем процедурно сгенерированном мире. Руководите судьбой своего племени через древние времена!",999.0,1.0,Смешанные,1846.0,0.0,Отзывы отсутствуют,0.0,2023-03-24,"Simulator, Strategy, Adventure",68.99339163003431,7.0,0.0,5.0,0.0,True
LOST EMBER,"В прошлом невероятно красивого мира кроется множество тайн. Их и предстоит раскрыть вам и вашему спутнику. Играйте за любое животное, которое встретится вам на пути, смотрите на мир с разных сторон и узнайте свою судьбу в приключенческой игре Lost Ember.",,0.0,Очень положительные,4180.0,1.0,Очень положительные,567.0,2019-11-22,Adventure,79.55554951306715,32.0,0.000217399328176,8.0,8.0,True
Lil Gator Game,"Embark on an adorable adventure, discover new friends and uncover everything the island has to offer. Climb, Swim, Glide and slide your way into the hearts of the many different characters you meet on your travels!",710.0,1.0,Крайне положительные,4363.0,0.0,Отзывы отсутствуют,0.0,2022-12-14,"Platform, Adventure",76.84056006672532,27.0,0.0,9.0,0.0,False
Two Worlds II HD - Call of the Tenebrae,Revisit the magical lands of Antaloor for another chapter in the Two Worlds saga! A new evil threatens the lands and a shocking secret will change Antaloor forever. Team up with allies old and new and battle a new race of evil. The fate of the land hangs in the balance in an all new RPG adventure!,650.0,1.0,Смешанные,28.0,0.0,Отзывы отсутствуют,0.0,2017-05-25,"Role-playing (RPG), Adventure",40.0,3.0,1.4116257478e-05,5.0,0.0,False
Captivity,"You wake up to the smell of rotting flesh in what can only be described as someone's basement. Your memory is blank and your vision impaired, you have no idea where you are. The floors and walls are dirty, it appears there may be other people here as there are dirty sheets on the floor.",42.0,1.0,Смешанные,99.0,0.0,Отзывы отсутствуют,0.0,2016-10-19,Adventure,40.0,0.0,5.773898034e-06,5.0,0.0,False
Zombie Builder Defense,"Zombie Builder Defense - это экшн-шутер о выживании зомби-апокалипсиса с магазином, полным оружия и башен.",0.0,1.0,Смешанные,508.0,0.0,Отзывы отсутствуют,0.0,2018-11-02,UNDEFINED,70.0,0.0,0.0,5.0,0.0,False
Unforeseen Incidents,"Unforeseen Incidents is a classical style interactive mystery set in a beautifully hand-painted world. Join Harper Pendrell and experience a challenging investigation, smart dialog and a rich cast of characters in this thrilling new adventure game.",710.0,1.0,Очень положительные,936.0,0.0,Отзывы отсутствуют,0.0,2018-05-24,"Point-and-click, Puzzle, Adventure",77.02075376940579,28.0,0.0,8.0,0.0,True
Ascender,"Ascender is a 2D explorative puzzle metroidvania. The game is set in the open world of GOA's districts, and the player will face many unique puzzles to solve. Warning!! This game will truly challenge your puzzle and platforming skill :D",350.0,1.0,В основном положительные,14.0,0.0,Отзывы отсутствуют,0.0,2017-03-17,Adventure,81.0,1.0,1.567869955e-06,7.0,0.0,True
Burstfire,"Burstfire is a tactical, competitive, first-person shooter that is a fusion of old-school tactical combat with modern design sensibilities that allow for a slower combat pace while maintaining a high level of excitement and fun!",,0.0,Смешанные,816.0,0.0,Отзывы отсутствуют,0.0,2015-09-24,"Shooter, Tactical",40.0,0.0,0.0,5.0,0.0,False
FreeCell Quest,"FreeCell Quest это игра, объединяющая классический пасьянс с РПГ механикой. В такой пасьянс вы точно ещё не играли! Исследуйте огромный игровой мир, продвигаясь по этому эпичному квесту! Классическая игра в новой необычной обёртке!",385.0,1.0,Очень положительные,275.0,0.0,Отзывы отсутствуют,0.0,2015-10-19,"Role-playing (RPG), Strategy",80.0,0.0,7.012281450000001e-06,8.0,0.0,True
Chains,"Chains is a relaxing arcade match 3 casual game. The object of the game is simple, link adjacent bubbles of the same color into chains. The challenge comes from increasingly difficult physics-driven levels. Chill, relax, and unwind with psychedelic Chains.",,0.0,В основном положительные,609.0,0.0,Отзывы отсутствуют,0.0,2009-06-03,Puzzle,70.0,2.0,1.3269383487e-05,7.0,0.0,True
Labyrinth,"UPDATED! Embark on a new adventure: Assemble powerful decks of Heroes to invade rival dungeons and engage in epic PvP 3D battles--then, use the loot from your conquests to customize your own dungeon and put together a powerful deck of bosses and minions to defend your riches at all costs.",,0.0,Смешанные,275.0,0.0,Отзывы отсутствуют,0.0,2016-03-07,"Role-playing (RPG), Strategy",81.04545454545453,8.0,4.6748543e-06,5.0,0.0,False
Subterra,An epic 10 hour adventure in the underworld of Subterra. Earth is but a memory and the mighty Devordor casts a shadow of evil over all that remains. Can you reclaim your home? Can you escape Subterra?,82.0,1.0,Смешанные,105.0,0.0,Отзывы отсутствуют,0.0,2016-10-28,"Role-playing (RPG), Adventure",60.0,0.0,1.567869955e-06,5.0,0.0,False
Blackwell Convergence,The third game in the Blackwell series,99.0,1.0,Крайне положительные,518.0,0.0,Отзывы отсутствуют,0.0,2009-07-22,"Point-and-click, Adventure",83.60732813236977,45.0,9.6055607766e-05,9.0,0.0,False
Final Slam 2,2D Casual fighting game where you can create and customize your fighter (80 slots to save your avatars) with tons of different options and get ready to fight into the Championship. Final Slam 2 is a PC fighting game that allows you to create your own fighter and win the Final Slam championships or play through the official Final Slam...,99.0,1.0,Смешанные,26.0,0.0,Отзывы отсутствуют,0.0,2014-06-12,Sport,50.0,1.0,4.6748543e-06,5.0,0.0,False
Drive-By Hero,"Inspired by arcade game experiences, Drive By Hero is an apocalyptic shooter game. Shoot enemies, kill bosses, use new weapons and try to survive in this horrific action game. Alone with your car and your gun, you are not the hero they deserve but the one they need.",280.0,1.0,Смешанные,170.0,0.0,Отзывы отсутствуют,0.0,2017-06-19,UNDEFINED,40.0,0.0,0.0,5.0,0.0,False
Tulpa,"Сюрреалистический платформер-головоломка, одновременно и красивый, и сложный – познакомься с двумя созданиями, связанных вместе самой судьбой; юная девушка и ее родственная душа путешествуют по невероятно прекрасному миру...",82.0,1.0,В основном положительные,77.0,0.0,Отзывы отсутствуют,0.0,2015-01-29,"Platform, Puzzle, Adventure",50.0,2.0,0.0,7.0,0.0,False
Alpacapaca Dash,"Alpacapaca Dash is an endless runner with lasers and alpacas, a fun, cute and addictive game. Try to get the highest score, the highest amount of coins, unlock all alpacas and play until you can fully restore the world!",42.0,1.0,Очень положительные,131.0,0.0,Отзывы отсутствуют,0.0,2017-01-23,UNDEFINED,70.0,0.0,3.135739909e-06,8.0,0.0,False
Глубокое Отчаяние,"Deep Despair — это песочница на выживание в духе Minecraft. Путешествуйте, собирайте ресурсы, создавайте предметы, копайте, занимайтесь строительством, выращивайте культуры и выживайте. Свобода действий ограничена только вашей фантазией!",,0.0,Смешанные,232.0,0.0,Отзывы отсутствуют,0.0,2020-02-17,"Role-playing (RPG), Adventure",50.0,0.0,0.0,5.0,0.0,True
Terrian Saga: KR-17,"KR-17 is a 32-bit, story-driven, side-scrolling action puzzle-platformer which follows the story of a military robot on a mission to subdue a rogue agent operating out of an installation on the planet Valiant. It will be the first in a multi-genre series of games centered around the story of Terrius, KR-17's home.",,0.0,В основном положительные,219.0,0.0,Отзывы отсутствуют,0.0,2014-07-09,"Platform, Adventure",60.0,3.0,7.839349773e-06,7.0,0.0,True
Aces Wild: Manic Brawling Action!,"Aces Wild is a fast-paced, hardcore, aerial beat 'em up!Engage in insane aerial martial arts combat against countless opponents!It utilizes a 'Wild Meter' which increases the power of your attacks butalso makes enemies more aggressive!",249.0,1.0,В основном положительные,221.0,0.0,Отзывы отсутствуют,0.0,2014-01-31,Platform,80.0,1.0,1.8531321955000003e-05,7.0,0.0,True
Wenjia,"WENJIA - это 2D-платформер с загадками, где игрок может свободно перемещаться между двумя реальностями - материальным миром и миром энергии. В каждой из реальности вы встретите множество разных трудностей и уникальных препятствий.",205.0,1.0,В основном положительные,242.0,0.0,Отзывы отсутствуют,0.0,2018-09-21,"Platform, Puzzle, Adventure",50.0,2.0,0.0,7.0,0.0,False
NEON STRUCT,"You are Jillian Cleary: an ex-spy on the run, framed for treason and hunted by your former agency. You must move in secret, survive off the grid, and find a way to clear your name. Old friends and new allies will lend their support; but with the eyes of the world upon you, who can you trust?",389.0,1.0,Очень положительные,284.0,0.0,Отзывы отсутствуют,0.0,2015-04-03,UNDEFINED,76.0,3.0,1.86994172e-05,8.0,0.0,False
Reaper: история о бледноликом мечнике,"Погрузитесь в мир, изобилующий магией и чудовищами! Станьте Черным мечником и сокрушите тысячи врагов в эпической экшен-RPG!",,0.0,В основном положительные,287.0,0.0,Отзывы отсутствуют,0.0,2013-09-09,"Fighting, Platform, Role-playing (RPG), Adventure",66.0,5.0,2.2164643648e-05,7.0,0.0,True
Tyto Ecology,"Build your biome! With an empty biodome as your canvas, add plants and animals from three different ecosystems. Observe interactions like hunting, blooming, and even decomposing! Will your biodome last for decades, or will it experience a total ecosystem collapse? You’re in control!",,0.0,В основном положительные,410.0,0.0,Отзывы отсутствуют,0.0,2016-04-14,"Simulator, Strategy",60.0,0.0,3.106984345e-06,7.0,0.0,False
8-Bit Invaders!,"8-Bit Invaders! — это динамичная ретро-стратегия в реальном времени для ПК. Управляйте военной мощью Галактической морской пехоты или осуществите вторжение во главе разрушительной армии Краниоидов! Добывайте ресурсы, стройте и сражайтесь на пути к победе! Завоевать мультивселенную никогда еще не было так просто.",550.0,1.0,Очень положительные,399.0,0.0,Отзывы отсутствуют,0.0,2016-12-16,"Real Time Strategy (RTS), Simulator, Strategy, Tactical",60.0,3.0,3.2193130993e-05,8.0,0.0,False
